source_key,source_name,source_type,source_url,problem_id,slug,title,difficulty,acceptance,problem_url,imported_at
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2011,final-value-of-variable-after-performing-operations,Final Value of Variable After Performing Operations,Easy,90.6%,https://leetcode.com/problems/final-value-of-variable-after-performing-operations/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2078,two-furthest-houses-with-different-colors,Two Furthest Houses With Different Colors,Easy,71.8%,https://leetcode.com/problems/two-furthest-houses-with-different-colors/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2235,add-two-integers,Add Two Integers,Easy,88.0%,https://leetcode.com/problems/add-two-integers/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2452,words-within-two-edits-of-dictionary,Words Within Two Edits of Dictionary,Medium,73.5%,https://leetcode.com/problems/words-within-two-edits-of-dictionary/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2553,separate-the-digits-in-an-array,Separate the Digits in an Array,Easy,85.8%,https://leetcode.com/problems/separate-the-digits-in-an-array/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2615,sum-of-distances,Sum of Distances,Medium,50.4%,https://leetcode.com/problems/sum-of-distances/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2667,create-hello-world-function,Create Hello World Function,Easy,81.9%,https://leetcode.com/problems/create-hello-world-function/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2784,check-if-array-is-good,Check if Array is Good,Easy,57.3%,https://leetcode.com/problems/check-if-array-is-good/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,2877,create-a-dataframe-from-list,Create a DataFrame from List,Easy,81.0%,https://leetcode.com/problems/create-a-dataframe-from-list/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,3225,maximum-score-from-grid-operations,Maximum Score From Grid Operations,Hard,64.6%,https://leetcode.com/problems/maximum-score-from-grid-operations/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,3464,maximize-the-distance-between-points-on-a-square,Maximize the Distance Between Points on a Square,Hard,51.2%,https://leetcode.com/problems/maximize-the-distance-between-points-on-a-square/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,3629,minimum-jumps-to-reach-end-via-prime-teleportation,Minimum Jumps to Reach End via Prime Teleportation,Medium,44.9%,https://leetcode.com/problems/minimum-jumps-to-reach-end-via-prime-teleportation/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,3660,jump-game-ix,Jump Game IX,Medium,46.2%,https://leetcode.com/problems/jump-game-ix/,2026-05-17
google-thirty-days,Google 30 Days,company,https://leetcode.com/company/google/?favoriteSlug=google-thirty-days,3742,maximum-path-score-in-a-grid,Maximum Path Score in a Grid,Medium,53.9%,https://leetcode.com/problems/maximum-path-score-in-a-grid/,2026-05-17
